http://mytv.3d.tc//i/?T=无线电视
台奥🇨🇳公告,#genre#
无线J1美频限,http://iptv.4666888.xyz/iptv.php?id=20096
无线_E美频限,http://iptv.4666888.xyz/iptv.php?id=20097
无线新闻美限,http://iptv.4666888.xyz/iptv.php?id=20070
无线千禧频限,http://iptv.4666888.xyz/iptv.php?id=20105
无线经典频限,http://iptv.4666888.xyz/iptv.php?id=20107
无线综合频限,http://iptv.4666888.xyz/iptv.php?id=20111
无线亚剧频限,http://iptv.4666888.xyz/iptv.php?id=20109
无线戏曲频限,http://iptv.4666888.xyz/iptv.php?id=20113
无线粤片频限,http://iptv.4666888.xyz/iptv.php?id=20112
无线少儿频限,http://iptv.4666888.xyz/iptv.php?id=20110
无线奖门人限,http://iptv.4666888.xyz/iptv.php?id=20138
无线-EYT频限,http://iptv.4666888.xyz/iptv.php?id=20133
无线识食频限,http://iptv.4666888.xyz/iptv.php?id=20141
无线识叹频限,http://iptv.4666888.xyz/iptv.php?id=20140
无线金曲频限,http://iptv.4666888.xyz/iptv.php?id=20142
无线音乐频限,http://iptv.4666888.xyz/iptv.php?id=20134
无线剧场频限,http://iptv.4666888.xyz/iptv.php?id=20136
无线煲剧频限,http://iptv.4666888.xyz/iptv.php?id=20137 
无线话当年限,http://iptv.4666888.xyz/iptv.php?id=20139
无线体育频限,http://iptv.4666888.xyz/iptv.php?id=20135
有线综合频限,http://iptv.4666888.xyz/iptv.php?id=20078
有线赛讯频限,http://iptv.4666888.xyz/iptv.php?id=20077
有线赛马频限,http://iptv.4666888.xyz/iptv.php?id=20124
黄金翡翠频限,http://iptv.4666888.xyz/iptv.php?id=20106
黄金华剧频限,http://iptv.4666888.xyz/iptv.php?id=20100
Plus综合频限,http://iptv.4666888.xyz/iptv.php?id=20072
pₒₚc电影频限,http://iptv.4666888.xyz/iptv.php?id=20118
CM+电影频限,http://iptv.4666888.xyz/iptv.php?id=20278
Now爆谷粤限,http://iptv.4666888.xyz/iptv.php?id=20087
Now爆谷国限,http://iptv.4666888.xyz/iptv.php?id=20089
Now星影粤限,http://iptv.4666888.xyz/iptv.php?id=20086
Now星影国限,http://iptv.4666888.xyz/iptv.php?id=20088
中天新闻频限,http://iptv.4666888.xyz/iptv.php?id=20173
中天新闻加限,http://iptv.4666888.xyz/iptv.php?id=20181
有线新闻频限,http://iptv.4666888.xyz/iptv.php?id=20079
无线新闻频限,http://iptv.4666888.xyz/iptv.php?id=20069
Now新闻频限,http://iptv.4666888.xyz/iptv.php?id=20082
Now剧集频限,http://iptv.4666888.xyz/iptv.php?id=20091
Now紫金频限,http://iptv.4666888.xyz/iptv.php?id=20090
Now英超频限,http://iptv.4666888.xyz/iptv.php?id=20092
VIUTV-粤频限,http://iptv.4666888.xyz/iptv.php?id=20075
VIUTV-英频限,http://iptv.4666888.xyz/iptv.php?id=20076
RTHK-31频限,http://iptv.4666888.xyz/iptv.php?id=20080
RTHK-32频限,http://iptv.4666888.xyz/iptv.php?id=20081
HUB娱家频限,http://iptv.4666888.xyz/iptv.php?id=20287
HUB都会频限,http://iptv.4666888.xyz/iptv.php?id=20288
新加乐酷频限,http://iptv.4666888.xyz/iptv.php?id=20281
新加_E乐频限,http://iptv.4666888.xyz/iptv.php?id=20282
新加佳乐频限,http://iptv.4666888.xyz/iptv.php?id=20289
新加CHu频限,http://iptv.4666888.xyz/iptv.php?id=20284
新加CH5频限,http://iptv.4666888.xyz/iptv.php?id=20285
新加CH8频限,http://iptv.4666888.xyz/iptv.php?id=20286
天映经典国限,http://iptv.4666888.xyz/iptv.php?id=20115
天映经典粤限,http://iptv.4666888.xyz/iptv.php?id=20114
天映频道国限,http://iptv.4666888.xyz/iptv.php?id=20116
天映频道粤限,http://iptv.4666888.xyz/iptv.php?id=20117
星光综合频限,http://iptv.4666888.xyz/iptv.php?id=20121
澳门莲花频限,http://iptv.4666888.xyz/iptv.php?id=20130
澳门资讯频限,http://iptv.4666888.xyz/iptv.php?id=20129
澳门Macau限,http://iptv.4666888.xyz/iptv.php?id=20128
澳视澳门频限,http://iptv.4666888.xyz/iptv.php?id=20127
澳门体育频限,http://iptv.4666888.xyz/iptv.php?id=20131
澳门综合频限,http://iptv.4666888.xyz/iptv.php?id=20131


中天新闻频限,http://iptv.4666888.xyz/iptv.php?id=20173
中天新闻加限,http://iptv.4666888.xyz/iptv.php?id=20181
寰宇新闻频限,http://iptv.4666888.xyz/iptv.php?id=20176
东森新闻频限,http://iptv.4666888.xyz/iptv.php?id=20174
东森新闻美限,http://iptv.4666888.xyz/iptv.php?id=20175
tvbs新闻频限,http://iptv.4666888.xyz/iptv.php?id=20168
三立新闻频限,http://iptv.4666888.xyz/iptv.php?id=20169
三立新闻加限,http://iptv.4666888.xyz/iptv.php?id=20170
年代新闻频限,http://iptv.4666888.xyz/iptv.php?id=20178
非凡新闻频限,http://iptv.4666888.xyz/iptv.php?id=20179
闽镜新闻频限,http://iptv.4666888.xyz/iptv.php?id=20180
三立台湾频限,http://iptv.4666888.xyz/iptv.php?id=20202
三立戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20203
三立综合频限,http://iptv.4666888.xyz/iptv.php?id=20204
三立都会频限,http://iptv.4666888.xyz/iptv.php?id=20205
中天亚洲频限,http://iptv.4666888.xyz/iptv.php?id=20196
中天综合频限,http://iptv.4666888.xyz/iptv.php?id=20195
中天娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20194 
八大第一频限,http://iptv.4666888.xyz/iptv.php?id=20197
八大综合频限,http://iptv.4666888.xyz/iptv.php?id=20198
八大戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20199
八大娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20200
八大精采频限,http://iptv.4666888.xyz/iptv.php?id=20201
东森洋片频限,http://iptv.4666888.xyz/iptv.php?id=20212
东森电影频限,http://iptv.4666888.xyz/iptv.php?id=20211
东森美洲频限,http://iptv.4666888.xyz/iptv.php?id=20210
东森超视频限,http://iptv.4666888.xyz/iptv.php?id=20208
东森戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20207
东森综合频限,http://iptv.4666888.xyz/iptv.php?id=20206
民视综艺频限,http://iptv.4666888.xyz/iptv.php?id=20217
民视第一频限,http://iptv.4666888.xyz/iptv.php?id=20215
民视闽语频限,http://iptv.4666888.xyz/iptv.php?id=20216
民视影剧频限,http://iptv.4666888.xyz/iptv.php?id=20219
民视旅游频限,http://iptv.4666888.xyz/iptv.php?id=20218
民视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20182
民视新闻频限,http://iptv.4666888.xyz/iptv.php?id=20177
中视菁采频限,http://iptv.4666888.xyz/iptv.php?id=20222
中视经典频限,http://iptv.4666888.xyz/iptv.php?id=20221
中视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20183
中视新闻频限,http://iptv.4666888.xyz/iptv.php?id=20171
台视新闻频限,http://iptv.4666888.xyz/iptv.php?id=20172
 台视综合频限,http://iptv.4666888.xyz/iptv.php?id=20220
公视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20185
华视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20184
台视闽南频限,http://iptv.4666888.xyz/iptv.php?id=20186
公视戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20292
寰宇闽南频限,http://iptv.4666888.xyz/iptv.php?id=20293
靖天资讯频限,http://iptv.4666888.xyz/iptv.php?id=20302
靖天育乐频限,http://iptv.4666888.xyz/iptv.php?id=20301
靖天电影频限,http://iptv.4666888.xyz/iptv.php?id=20300
靖天戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20299
靖天映画频限,http://iptv.4666888.xyz/iptv.php?id=20298
靖天欢乐频限,http://iptv.4666888.xyz/iptv.php?id=20297
靖天综合频限,http://iptv.4666888.xyz/iptv.php?id=20296
靖天国际频限,http://iptv.4666888.xyz/iptv.php?id=20236
靖洋戏剧频限,http://iptv.4666888.xyz/iptv.php?id=20294 
纬来体育频限,http://iptv.4666888.xyz/iptv.php?id=20225
纬来日本频限,http://iptv.4666888.xyz/iptv.php?id=20226
纬来电影频限,http://iptv.4666888.xyz/iptv.php?id=20227
纬来综合频限,http://iptv.4666888.xyz/iptv.php?id=20228
纬来精采频限,http://iptv.4666888.xyz/iptv.php?id=20229
tvbs精采频限,http://iptv.4666888.xyz/iptv.php?id=20191
tvbs欢乐频限,http://iptv.4666888.xyz/iptv.php?id=20189
tvbs亚洲频限,http://iptv.4666888.xyz/iptv.php?id=20190
tvbs台剧频限,http://iptv.4666888.xyz/iptv.php?id=20193
tvbs闽南频限,http://iptv.4666888.xyz/iptv.php?id=20188
华艺综合频限,http://iptv.4666888.xyz/iptv.php?id=20223
亚洲美食频限,http://iptv.4666888.xyz/iptv.php?id=20270
美食星球频限,http://iptv.4666888.xyz/iptv.php?id=20271
TLC-旅游频限,http://iptv.4666888.xyz/iptv.php?id=20272
ELta娱乐频限,http://iptv.4666888.xyz/iptv.php?id=20303
ELta综合频限,http://iptv.4666888.xyz/iptv.php?id=20231
ELta影剧频限,http://iptv.4666888.xyz/iptv.php?id=20230
BBC新闻频限,http://iptv.4666888.xyz/iptv.php?id=20279
BBC综合频限,http://iptv.4666888.xyz/iptv.php?id=20280
美亚电影频限,http://iptv.4666888.xyz/iptv.php?id=20239
HBO家庭频限,http://iptv.4666888.xyz/iptv.php?id=20253
HBO强档频限,http://iptv.4666888.xyz/iptv.php?id=20252
HBO原创频限,http://iptv.4666888.xyz/iptv.php?id=20251
HBO高清频限,http://iptv.4666888.xyz/iptv.php?id=20250
HBO频道频限,http://iptv.4666888.xyz/iptv.php?id=20249 



台湾|TVBS新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
台湾|TVBS欢乐台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
台湾|TVBS HD,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs
台湾|中天新闻 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
台湾|中天娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=ctient
台湾|中天综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ctizhonghe
台湾|中天亚洲台,https://pixman.mytvsuper.com.mp/Smart.php?id=ctiasia_twn
台湾|台视 TTV HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ttv_taiwan
台湾|台视新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvnews_twn
台湾|台视综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvzhonghe
台湾|中视 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshihd_twn
台湾|中视新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshinews_twn
台湾|民视 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvhd_taiwan
台湾|民视新闻台 FTV News,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvnew_taiwan
台湾|民视台湾台,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvtaiwan_twn
台湾|华视 CTS HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ctshd_twn
台湾|公视 CTV,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv18_twn
台湾|八大第一 GTV First,https://pixman.mytvsuper.com.mp/Smart.php?id=badafirst
台湾|八大综合 GTV Metro,https://pixman.mytvsuper.com.mp/Smart.php?id=badazhonghe
台湾|八大戏剧 GTV Drama,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
台湾|八大娱乐 GTV Entertainment,https://pixman.mytvsuper.com.mp/Smart.php?id=badaentertain
台湾|HBO_HD,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
台湾|Hollywood Movies,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
台湾|三立台湾 Sanli Taiwan,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlitaiwan
台湾|三立戏剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlixiju_twn
台湾|三立综合 Sanli Metro,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlizhonghe
台湾|三立都会台,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlidouhui
台湾|东森新闻 ETTV News,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
台湾|CINEMAX,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
台湾|东森综合 ETTV Metro,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
台湾|东森戏剧 ETTV Drama,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama
台湾|东森超视,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvsuper
台湾|东森财经新闻 ETTV Business,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
台湾|寰宇财经,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyutaiwan_twn
台湾|寰宇新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyuxinwen_twn
台湾|公视2,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv2_twn
台湾|大爱1台,https://pixman.mytvsuper.com.mp/Smart.php?id=daai_twn
台湾|非凡新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=feifannews_twn
台湾|龙华戏剧 Lunghua Drama,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaxiju_twn
台湾|龙华经典台,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
台湾|龙华偶像,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaidol_twn
台湾|AXN Taiwan,https://pixman.mytvsuper.com.mp/Smart.php?id=axn_twn
台湾|靖天国际台,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtianintl_twn
台湾|年代新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=niandainews_twn
台湾|纬来日本台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandjapan
台湾|纬来电影台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
台湾|纬来体育台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandsport
台湾|纬来综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandzonghe
台湾|纬来育乐,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandyule
台湾|纬来精彩,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandspecial_twn
台湾|好消息 2,https://pixman.mytvsuper.com.mp/Smart.php?id=good2_twn
台湾|大爱2台,https://pixman.mytvsuper.com.mp/Smart.php?id=daai2_twn
台湾|亚洲美食,https://pixman.mytvsuper.com.mp/Smart.php?id=afc_twn
台湾|美食星球,https://pixman.mytvsuper.com.mp/Smart.php?id=foodplanet_twn
台湾|亚洲旅游 TLC Asia,https://pixman.mytvsuper.com.mp/Smart.php?id=tlc_twn
台湾|东森电影 ETTV Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
台湾|阿里郎 Arirang,https://pixman.mytvsuper.com.mp/Smart.php?id=arirang_twn
台湾|博斯运动 1,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport1_twn
台湾|博斯运动 2,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport2_twn
台湾|博斯高球2 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf2_twn
台湾|博斯网球 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=bositennis_twn
台湾|东森洋片 ETTV Western,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
台湾|龙华洋片 Lunghua Western,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuawestern_twn
台湾|博斯无限,https://pixman.mytvsuper.com.mp/Smart.php?id=bosiunlimited_twn
台湾|MTV Live,https://pixman.mytvsuper.com.mp/Smart.php?id=mtvhd_twn
台湾|龙详时代,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
台湾|EYETV 旅游,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvtravel_twn
台湾|靖天卡通台,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtiancartoon_twn
台湾|EYETV 戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvxiju_twn
台湾|卫视中文台 Star Movies Chinese,https://pixman.mytvsuper.com.mp/Smart.php?id=weishichinese_twn
台湾|东森幼幼 Yoyo TV,https://pixman.mytvsuper.com.mp/Smart.php?id=yoyo_twn
台湾|卫视电影台,https://pixman.mytvsuper.com.mp/Smart.php?id=weishimovie_twn
台湾|美亚电影,https://pixman.mytvsuper.com.mp/Smart.php?id=meiyamovie_twn
台湾|爱尔达影剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=eltayingju_twn
台湾|爱尔达综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=eltazonghe_twn
台湾|星卫电影,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
台湾|爱尔达影剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eltayingju_twn
台湾|AFC 亚洲旅游台,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
台湾|爱尔达体育2台,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport2_twn
台湾|爱尔达体育3台,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport3_twn

电影频道|HBO_HD,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
电影频道|HBO_HITS,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohit_twn
电影频道|Hollywood Movies,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
电影频道|CCTV-6,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv6
电影频道|CINEMAX,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
电影频道|Cinemax,https://pixman.mytvsuper.com.mp/Smart.php?id=Cinemax
电影频道|AXN Taiwan,https://pixman.mytvsuper.com.mp/Smart.php?id=axn_twn
电影频道|大爱2台,https://pixman.mytvsuper.com.mp/Smart.php?id=daai2_twn
电影频道|东森电影 ETTV Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
电影频道|东森洋片 ETTV Western,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
电影频道|龙华洋片 Lunghua Western,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuawestern_twn
电影频道|Animax,https://pixman.mytvsuper.com.mp/Smart.php?id=Animax
电影频道|龙详时代,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
电影频道|Movies Now HD,https://pixman.mytvsuper.com.mp/Smart.php?id=moviesnow_raj
电影频道|Star Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=starmovies_raj
电影频道|卫视中文台 Star Movies Chinese,https://pixman.mytvsuper.com.mp/Smart.php?id=weishichinese_twn
电影频道|HBO Family,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbofamily
电影频道|Hits,https://pixman.mytvsuper.com.mp/Smart.php?id=Hits
电影频道|Warner TV,https://pixman.mytvsuper.com.mp/Smart.php?id=WarnerTV
电影频道|卫视电影台,https://pixman.mytvsuper.com.mp/Smart.php?id=weishimovie_twn
电影频道|HBO HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbo
电影频道|美亚电影,https://pixman.mytvsuper.com.mp/Smart.php?id=meiyamovie_twn
电影频道|HBO Signature,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbosignature
电影频道|HBO Hits,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbohitshd
电影频道|星卫电影,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
电影频道|SCM,https://pixman.mytvsuper.com.mp/Smart.php?id=Weishimovie
电影频道|Dreamworks,https://pixman.mytvsuper.com.mp/Smart.php?id=Dreamworks
电影频道|Thrill,https://pixman.mytvsuper.com.mp/Smart.php?id=Thrill
电影频道|Hits Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=Hitsmovie
电影频道|One,https://pixman.mytvsuper.com.mp/Smart.php?id=One
电影频道|tvN Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvnmovie
电影频道|Celestial Classic,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestial2
电影频道|Celestial Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestialindo
电影频道|Axn HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Axn
电影频道|Paramount Network,https://pixman.mytvsuper.com.mp/Smart.php?id=Paramountnetwork
电影频道|Astrol Kplus,https://pixman.mytvsuper.com.mp/Smart.php?id=Kplus
电影频道|Rock Actions,https://pixman.mytvsuper.com.mp/Smart.php?id=Rockaction
电影频道|Rock Entertainment,https://pixman.mytvsuper.com.mp/Smart.php?id=Rockentertain



🇨🇳新港澳台6,#genre#
Plus综合频临,http://t.061899.xyz/tl/js/js.php?id=tvbplus
凤凰中文频临,http://t.061899.xyz/tl/js/js.php?id=fhwszwt
凤凰资讯频临,http://t.061899.xyz/tl/js/js.php?id=fhwszxt
凤凰香港频临,http://t.061899.xyz/tl/js/js.php?id=fhwsxgt
有线新闻频临,http://t.061899.xyz/tl/js/js.php?id=xgyxxwt
有线新闻频临,http://t.061899.xyz/tl/js/js.php?id=hoyzxt
无线新闻频临,http://t.061899.xyz/tl/js/js.php?id=tvbwxxwt
Now新闻频临,http://t.061899.xyz/tl/js/js.php?id=nowxwt
无线翡翠频临,http://t.061899.xyz/tl/js/js.php?id=tvbfct
无线明珠频临,http://t.061899.xyz/tl/js/js.php?id=tvbmzt
有线综合频临,http://t.061899.xyz/tl/js/js.php?id=hoytv
有线赛讯频临,http://t.061899.xyz/tl/js/js.php?id=hoygjcjt
有线赛马频临,http://t.061899.xyz/tl/js/js.php?id=18xgyxt
有线赛马频临,http://t.061899.xyz/tl/js/js.php?id=18xgyxtb
Now直播频临,http://t.061899.xyz/tl/js/js.php?id=nowzbt
Now财经频临,http://t.061899.xyz/tl/js/js.php?id=nowcjt
VIUTV粤频临,http://t.061899.xyz/tl/js/js.php?id=viutv
VIUTV英频临,http://t.061899.xyz/tl/js/js.php?id=6viutv
RTHK-31频临,http://t.061899.xyz/tl/js/js.php?id=31gtds
RTHK-32频临,http://t.061899.xyz/tl/js/js.php?id=32gtds
Plus综合频临,http://t.061899.xyz/tl/168.php?id=2j
无线新闻频临,http://t.061899.xyz/tl/168.php?id=wxxwt
无线翡翠频临,http://t.061899.xyz/tl/168.php?id=fct
无线明珠频临,http://t.061899.xyz/tl/168.php?id=zzt
无线千禧频临,http://t.061899.xyz/tl/168.php?id=tvbqxjd
天映频道频临,http://t.061899.xyz/tl/168.php?id=typd
天映经典频临,http://t.061899.xyz/tl/168.php?id=tyjd
中天新闻频临,http://t.061899.xyz/tl/js/js.php?id=ztxwt
中天新闻频临,http://t.061899.xyz/tl/js/js.php?id=ztxw
寰宇新闻频临,http://t.061899.xyz/tl/js/js.php?id=hyxwt
寰宇新闻频临,http://t.061899.xyz/tl/js/js.php?id=hyxwt1
东森新闻频临,http://t.061899.xyz/tl/js/js.php?id=dsxwt
东森新闻频临,http://t.061899.xyz/tl/js/js.php?id=dsxw
tvbs新闻频临,http://t.061899.xyz/tl/js/js.php?id=tvbsxwt
tvbs新闻频临,http://t.061899.xyz/tl/js/js.php?id=tvbsxwt1
三立新闻频临,http://t.061899.xyz/tl/js/js.php?id=slxwt
非凡新闻频临,http://t.061899.xyz/tl/js/js.php?id=ffxw
闽镜新闻频临,http://t.061899.xyz/tl/js/js.php?id=jdsxwt
闽镜新闻频临,http://t.061899.xyz/tl/js/js.php?id=jxw
民视新闻频临,http://t.061899.xyz/tl/js/js.php?id=msxwt
民视新闻频临,http://t.061899.xyz/tl/js/js.php?id=msxwt1
中视新闻频临,http://t.061899.xyz/tl/js/js.php?id=zsxwt
中视新闻频临,http://t.061899.xyz/tl/js/js.php?id=zsxw
华视新闻频临,http://t.061899.xyz/tl/js/js.php?id=hsxwt
华视新闻频临,http://t.061899.xyz/tl/js/js.php?id=hsxw
台视新闻频临,http://t.061899.xyz/tl/js/js.php?id=tsxwt
台视新闻频临,http://t.061899.xyz/tl/js/js.php?id=tsxw
公视闽南频临,http://t.061899.xyz/tl/js/js.php?id=hdgs
民视闽南频临,http://t.061899.xyz/tl/js/js.php?id=hdms
民视闽南频临,http://t.061899.xyz/tl/js/js.php?id=ms
中视闽南频临,http://t.061899.xyz/tl/js/js.php?id=hdzs
中视闽南频临,http://t.061899.xyz/tl/js/js.php?id=zs
华视闽南频临,http://t.061899.xyz/tl/js/js.php?id=hdhs
华视闽南频临,http://t.061899.xyz/tl/js/js.php?id=hs
台视闽南频临,http://t.061899.xyz/tl/js/js.php?id=hdts
台视闽南频临,http://t.061899.xyz/tl/js/js.php?id=ts
tvbs闽南频临,http://t.061899.xyz/tl/js/js.php?id=tvbshd
tvbs闽南频临,http://t.061899.xyz/tl/js/js.php?id=tvbshd1
寰宇闽南频临,http://t.061899.xyz/tl/js/js.php?id=hyxwtwt
寰宇闽南频临,http://t.061899.xyz/tl/js/js.php?id=hyxwtwt1
寰宇财经频临,http://t.061899.xyz/tl/js/js.php?id=hycjt
闽南戏剧频临,http://t.061899.xyz/tl/js/js.php?id=twxjt
公视戏剧频临,http://t.061899.xyz/tl/js/js.php?id=gsxj
民视闽语频临,http://t.061899.xyz/tl/js/js.php?id=mstwt
民视第一频临,http://t.061899.xyz/tl/js/js.php?id=msdyt
民视影剧频临,http://t.061899.xyz/tl/js/js.php?id=msyj
民视综艺频临,http://t.061899.xyz/tl/js/js.php?id=mszy
民视旅游频临,http://t.061899.xyz/tl/js/js.php?id=msly
中视经典频临,http://t.061899.xyz/tl/js/js.php?id=zsjd
中视菁采频临,http://t.061899.xyz/tl/js/js.php?id=zsjc
台视财经频临,http://t.061899.xyz/tl/js/js.php?id=tscj
中天亚洲频临,http://t.061899.xyz/tl/js/js.php?id=ztyzt
三立闽南频临,http://t.061899.xyz/tl/js/js.php?id=sltwt
八大精彩频临,http://t.061899.xyz/tl/js/js.php?id=bdjct
八大综艺频临,http://t.061899.xyz/tl/js/js.php?id=bdzyt
tvbs精采频临,http://t.061899.xyz/tl/js/js.php?id=tvbsjct
tvbs欢乐频临,http://t.061899.xyz/tl/js/js.php?id=tvbshlt
东森财经频临,http://t.061899.xyz/tl/js/js.php?id=dscjxw
龙华电影频临,http://t.061899.xyz/tl/js/js.php?id=lhdy
龙华卡通频临,http://t.061899.xyz/tl/js/js.php?id=lhkt
龙华日韩频临,http://t.061899.xyz/tl/js/js.php?id=lhrh
龙华偶像频临,http://t.061899.xyz/tl/js/js.php?id=lhox
龙华经典频临,http://t.061899.xyz/tl/js/js.php?id=lhjd
龙华戏剧频临,http://t.061899.xyz/tl/js/js.php?id=lhxj
纬来体育频临,http://t.061899.xyz/tl/js/js.php?id=wltyt
纬来日本频临,http://t.061899.xyz/tl/js/js.php?id=wlrbt
纬来育乐频临,http://t.061899.xyz/tl/js/js.php?id=wlylt
靖天电影频临,http://t.061899.xyz/tl/js/js.php?id=jtdyt
靖天欢乐频临,http://t.061899.xyz/tl/js/js.php?id=jthlt
靖天综合频临,http://t.061899.xyz/tl/js/js.php?id=jtzht
靖天资讯频临,http://t.061899.xyz/tl/js/js.php?id=jtzxt
靖天日本频临,http://t.061899.xyz/tl/js/js.php?id=jtrbt
靖天国际频临,http://t.061899.xyz/tl/js/js.php?id=jtgjt
靖天育乐频临,http://t.061899.xyz/tl/js/js.php?id=jtylt
靖天映画频临,http://t.061899.xyz/tl/js/js.php?id=jtyh
靖天戏剧频临,http://t.061899.xyz/tl/js/js.php?id=jtxjt
靖天卡通频临,http://t.061899.xyz/tl/js/js.php?id=jtktt
靖洋戏剧频临,http://t.061899.xyz/tl/js/js.php?id=jyxjt
靖洋卡通频临,http://t.061899.xyz/tl/js/js.php?id=jyktt
