提示,#genre#
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vSj69m&tk=cl177bPI6scY
四川卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DnZDhK&tk=cl177bPI6scY
重庆卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hjbeST&tk=cl177bPI6scY
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CiGF9t&tk=cl177bPI6scY
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iUeGds&tk=cl177bPI6scY
东方卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PCRbgS&tk=cl177bPI6scY
北京卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Zzjqfg&tk=cl177bPI6scY
江西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZnJEdT&tk=cl177bPI6scY
山东卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fnIhHJ&tk=cl177bPI6scY
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6h6GOW&tk=cl177bPI6scY
天津卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=k62XfM&tk=cl177bPI6scY
贵州卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=HH9DQM&tk=cl177bPI6scY
河北卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DQEJKM&tk=cl177bPI6scY
山西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jka8vb&tk=cl177bPI6scY
陕西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FvYC14&tk=cl177bPI6scY
内蒙古卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Yl0DJd&tk=cl177bPI6scY
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=eB5kmw&tk=cl177bPI6scY
西藏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DJv9wP&tk=cl177bPI6scY
新疆卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=qah6bV&tk=cl177bPI6scY
云南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=JWcQ3b&tk=cl177bPI6scY
宁夏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=nNwk68&tk=cl177bPI6scY
甘肃卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=skcKhv&tk=cl177bPI6scY
东南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=panQtC&tk=cl177bPI6scY
兵团卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WH0R7X&tk=cl177bPI6scY
广东,#genre#
广东4K超高清,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wYX2r0&tk=cl177bPI6scY
广东大湾区,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=AGRXRx&tk=cl177bPI6scY
广东民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=TGkqDq&tk=cl177bPI6scY
广东少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=uaEjm2&tk=cl177bPI6scY
广东体育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wf9zYd&tk=cl177bPI6scY
广东卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4x7Jnx&tk=cl177bPI6scY
广东新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=inSBZo&tk=cl177bPI6scY
广东影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Z4oYiY&tk=cl177bPI6scY
广东珠江,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=G7vsxE&tk=cl177bPI6scY
广东经济,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=VM7ODt&tk=cl177bPI6scY
广东戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=HiaJFZ&tk=cl177bPI6scY
深圳都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wF8q3N&tk=cl177bPI6scY
广州综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lTQXQL&tk=cl177bPI6scY
广州新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=l9bGNw&tk=cl177bPI6scY
广州影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LvAEmN&tk=cl177bPI6scY
广州法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=oc1yWH&tk=cl177bPI6scY
广州南国都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Bw6yKY&tk=cl177bPI6scY
广西,#genre#
南宁新闻HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=gCCE9y&tk=cl177bPI6scY
南宁文旅HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=NZPc0k&tk=cl177bPI6scY
南宁影视HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zaS6ll&tk=cl177bPI6scY
南宁公共HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YQWdBe&tk=cl177bPI6scY
桂林综合HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Xpoprk&tk=cl177bPI6scY
桂林科教HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZBUMij&tk=cl177bPI6scY
桂林公共HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=qlCY4l&tk=cl177bPI6scY
梧州新闻综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=E8sCnS&tk=cl177bPI6scY
梧州公共频道,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2V9OGi&tk=cl177bPI6scY
梧州教育生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9Ty4Ur&tk=cl177bPI6scY
贺州综合HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6y5Dsy&tk=cl177bPI6scY
贺州综合HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wECC4i&tk=cl177bPI6scY
玉林综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LY45UE&tk=cl177bPI6scY
玉林公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rUlcYk&tk=cl177bPI6scY
百色综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tGfT2A&tk=cl177bPI6scY
岑溪电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FsTYmf&tk=cl177bPI6scY
天等电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7mOxJz&tk=cl177bPI6scY
宾阳电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WP45XP&tk=cl177bPI6scY
昭平电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fE58DR&tk=cl177bPI6scY
融水电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0cxhsp&tk=cl177bPI6scY
田东电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=xMUtPb&tk=cl177bPI6scY
凌云电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9RCcfS&tk=cl177bPI6scY
西林电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7d4zEz&tk=cl177bPI6scY
靖西电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1etkvx&tk=cl177bPI6scY
巴马电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=nMS6dT&tk=cl177bPI6scY
都安电视台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cfLfaE&tk=cl177bPI6scY
江苏,#genre#
江苏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=m8mUAu&tk=cl177bPI6scY
江苏新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=SVkY7B&tk=cl177bPI6scY
江苏国际,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fk01sv&tk=cl177bPI6scY
江苏城市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7y9hp7&tk=cl177bPI6scY
江苏综艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=yAGLuB&tk=cl177bPI6scY
江苏影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=BnSgib&tk=cl177bPI6scY
江苏教育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=KeNy7M&tk=cl177bPI6scY
江苏体育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YUh9bk&tk=cl177bPI6scY
江苏卡通,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FEOybk&tk=cl177bPI6scY
江苏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=eRNYc7&tk=cl177bPI6scY
江苏新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6fnwc5&tk=cl177bPI6scY
江苏国际,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kWfpvg&tk=cl177bPI6scY
江苏城市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=AQ2bn4&tk=cl177bPI6scY
江苏综艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=f6hyjC&tk=cl177bPI6scY
江苏影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=JyzodV&tk=cl177bPI6scY
江苏教育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=trvxkR&tk=cl177bPI6scY
江苏体育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=5jlyte&tk=cl177bPI6scY
江苏卡通,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=pBWesO&tk=cl177bPI6scY
苏州综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=JEcqeR&tk=cl177bPI6scY
苏州经济,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3Z0yPz&tk=cl177bPI6scY
苏州生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=izw6ry&tk=cl177bPI6scY
苏州娱乐,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PvTq81&tk=cl177bPI6scY
苏州资讯,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YNebT9&tk=cl177bPI6scY
苏州4K台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ElZavD&tk=cl177bPI6scY
南京综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=IPrQBt&tk=cl177bPI6scY
南京教科,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=QhFGAp&tk=cl177bPI6scY
南京少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RBjpmB&tk=cl177bPI6scY
南京文旅,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=amqT0d&tk=cl177bPI6scY
南京生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zMchuu&tk=cl177bPI6scY
镇江综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RnbbMr&tk=cl177bPI6scY
镇江民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=55erQr&tk=cl177bPI6scY
武进综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WK4s4c&tk=cl177bPI6scY
武进生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hXU0Qe&tk=cl177bPI6scY
无锡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=gJgDd6&tk=cl177bPI6scY
无锡娱乐,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lWEldt&tk=cl177bPI6scY
无锡都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CE1I12&tk=cl177bPI6scY
无锡生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aRt7Zm&tk=cl177bPI6scY
无锡经济,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aUyynq&tk=cl177bPI6scY
宜兴综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3jjEUv&tk=cl177bPI6scY
宜兴紫砂,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cJemM8&tk=cl177bPI6scY
南通综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WVjWqC&tk=cl177bPI6scY
南通生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fZj2JW&tk=cl177bPI6scY
南通公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7LDsVm&tk=cl177bPI6scY
泗阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=KEb1kH&tk=cl177bPI6scY
泗阳资讯,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7uTQKu&tk=cl177bPI6scY
句容综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DFTXBJ&tk=cl177bPI6scY
句容生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=K0SqvQ&tk=cl177bPI6scY
句容党建,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vLnFeB&tk=cl177bPI6scY
1905电影网,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iskU98&tk=cl177bPI6scY
河南,#genre#
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ITnIaW&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mU12d3&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jQN0US&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=JAhGIj&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1QZ699&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=taTZKf&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sQgTIX&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6PiRIH&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MWkWic&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=juf4Tj&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CiRWoL&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2Sg4Mg&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZHQtlD&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hhEyGu&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZSGcXb&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=qTwUog&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0fEGJn&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=42AYgG&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=W6vur5&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FpJ5Ji&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aI4EEq&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CXztSd&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=VwalKq&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=GNMFDW&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0TqTd2&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=37Namo&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=H95ELx&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=VDzlbj&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Xf3TAP&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tKW1Da&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9g2CzT&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=XSk9p9&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WlwJvI&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4KALnO&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8tRNip&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cAsJAi&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=UUfkca&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kVwuxy&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=JiTTcC&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kVWSE8&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZsXeLl&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=xWUhRD&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=J51v6b&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=IgG3Db&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=XBStZ3&tk=cl177bPI6scY
郑州综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lp4vo6&tk=cl177bPI6scY
开封综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=SVqMoq&tk=cl177bPI6scY
开封文旅,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LOotHf&tk=cl177bPI6scY
兰考综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2cSu5b&tk=cl177bPI6scY
洛阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mOBTji&tk=cl177bPI6scY
安阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=G4RhAS&tk=cl177bPI6scY
鹤壁综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rg6uyj&tk=cl177bPI6scY
新乡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4GNlex&tk=cl177bPI6scY
焦作综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=qNDYVS&tk=cl177bPI6scY
濮阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=7zoETg&tk=cl177bPI6scY
许昌综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CT6rwY&tk=cl177bPI6scY
漯河综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jmmh0X&tk=cl177bPI6scY
南阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ui0Nfs&tk=cl177bPI6scY
商丘综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Yyi6YU&tk=cl177bPI6scY
信阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MuwK1U&tk=cl177bPI6scY
周口综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Iqqs5C&tk=cl177bPI6scY
济源综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=TITq1U&tk=cl177bPI6scY
平顶山综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zd3msK&tk=cl177bPI6scY
三门峡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=4dSFdI&tk=cl177bPI6scY
驻马店综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=SXuUos&tk=cl177bPI6scY
北京,#genre#
北京卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iqtMo2&tk=cl177bPI6scY
北京文艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=KZlSLY&tk=cl177bPI6scY
北京纪实科教,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Ynz0aQ&tk=cl177bPI6scY
北京影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wLjc3F&tk=cl177bPI6scY
北京财经,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=TTUhYe&tk=cl177bPI6scY
北京体育休闲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=010GKd&tk=cl177bPI6scY
北京生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=uLbEM5&tk=cl177bPI6scY
北京新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=UOnbn1&tk=cl177bPI6scY
卡酷少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZQzTXg&tk=cl177bPI6scY
暂停更新,#genre#
TVB生活台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=AL4CRj&tk=cl177bPI6scY
TVB星河(国),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=IBYSdE&tk=cl177bPI6scY
TVB功夫(国),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ikJaa1&tk=cl177bPI6scY
PopC电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sWpfNT&tk=cl177bPI6scY
Now爆谷台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YQ6zL2&tk=cl177bPI6scY
Now星影台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=q3Tv0E&tk=cl177bPI6scY
龙华电影(粤),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ztY1w7&tk=cl177bPI6scY
龙祥时代,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=C8Tfqa&tk=cl177bPI6scY
好莱坞电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=KV0rfx&tk=cl177bPI6scY
美亚电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=v6ciDH&tk=cl177bPI6scY
东森电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Vu4YO8&tk=cl177bPI6scY
东森新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hXg73M&tk=cl177bPI6scY
中天新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=W4SCXN&tk=cl177bPI6scY
中天新闻2,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iavllK&tk=cl177bPI6scY
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RrMSi6&tk=cl177bPI6scY
寰宇新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=aeGjU8&tk=cl177bPI6scY
凤凰电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CH8PT4&tk=cl177bPI6scY
星空卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3veG2b&tk=cl177bPI6scY
星空channelV,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=uT53Kj&tk=cl177bPI6scY
