    <meta name="viewport" content="width=device-width, initial-scale=0.9">
民视新闻台,http://api.mytv666.top/api/hk.php?id=6333356235396430353565313132653234663436373463386363396139623936267469643d74762669643d313130
民视台湾台,http://api.mytv666.top/api/hk.php?id=6261653964303931643764396634653232316134666337633531336261373363267469643d74762669643d313131
寰宇新闻台,http://api.mytv666.top/api/hk.php?id=6266346662396565336462643964373837326266373730326236353237383536267469643d74762669643d313132
寰宇新闻台湾台,http://api.mytv666.top/api/hk.php?id=3033373433646530353534613238376432643166376430666330623766303633267469643d74762669643d313133
台视,http://api.mytv666.top/api/hk.php?id=3131376436636639653166326535623238366237646639393164336336303962267469643d74762669643d313135
民视,http://api.mytv666.top/api/hk.php?id=3039313639653531353135383931613266353266353863623032313533613632267469643d74762669643d313136
中视,http://api.mytv666.top/api/hk.php?id=3464346135333265303837393831333236363336666134303261386664336234267469643d74762669643d313138
华视,http://api.mytv666.top/api/hk.php?id=3838353863663263646330383163326466643535306539366535303963653963267469643d74762669643d313139
龙华电影,http://api.mytv666.top/api/hk.php?id=3035323564303234633636363432306231623132633130343263343863633231267469643d74762669643d313237
民视影剧,http://api.mytv666.top/api/hk.php?id=3737616264346339376163646432313336343463303535303963626531336161267469643d74762669643d313239
龙华经典,http://api.mytv666.top/api/hk.php?id=3065633761663630333461656536343531636333616636383031653138653532267469643d74762669643d313330
中视经典,http://api.mytv666.top/api/hk.php?id=3130643637316464346664313538393839303063663564663535386230323339267469643d74762669643d313331
台湾戏剧台,http://api.mytv666.top/api/hk.php?id=3463306332643630643937393638373465353766316635323663316330353239267469643d74762669643d313332
靖洋戏剧台,http://api.mytv666.top/api/hk.php?id=3339666661346639386533613638363831376163336238643537356233633165267469643d74762669643d313333
靖天戏剧台,http://api.mytv666.top/api/hk.php?id=6439376364633336386561313339623337393864633730336461636261613535267469643d74762669643d313334
公视戏剧,http://api.mytv666.top/api/hk.php?id=6166663738326236646135356364343066353033643135666631306136313965267469643d74762669643d313335
龙华戏剧,http://api.mytv666.top/api/hk.php?id=6335633465646430646463353232613834343839636133383266363636333161267469643d74762669643d313336
視納華仁紀實頻道,http://api.mytv666.top/api/hk.php?id=3733663764303063393331316566396231643232363937646563396431626430267469643d74762669643d313533
中视菁采,http://api.mytv666.top/api/hk.php?id=3265643234663932333564313563356430663036346636303535616139663434267469643d74762669643d313534
八大精彩台,http://api.mytv666.top/api/hk.php?id=3434643962353934663735326130343665373733333532666238666637636236267469643d74762669643d313535
八大综艺台,http://api.mytv666.top/api/hk.php?id=3661663237323836323533336531326231366461356565383364653331353739267469643d74762669643d313536
TVBS精采台,http://api.mytv666.top/api/hk.php?id=3830363432383130613863336265653834636434616138323833633234613230267469643d74762669643d313537
TVBS欢乐台,http://api.mytv666.top/api/hk.php?id=3762336166623866323763356361653833376266313161666333646136363637267469643d74762669643d313538
靖天欢乐台,http://api.mytv666.top/api/hk.php?id=3839366637653866343562363363376538376632633733353235626162363134267469643d74762669643d313539
靖天综合台,http://api.mytv666.top/api/hk.php?id=3730333133323235653333313763616232336432646539356165303036653662267469643d74762669643d313630
靖天资讯台,http://api.mytv666.top/api/hk.php?id=6639383065333066306334313662336238356630636437666434343762656663267469643d74762669643d313631
靖天日本台,http://api.mytv666.top/api/hk.php?id=6262333561643236323763616135643836386163393966633066613330393130267469643d74762669643d313633
靖洋卡通台,http://api.mytv666.top/api/hk.php?id=6439333435633230343261376137336237646336336138646138643336303965267469643d74762669643d313634
靖天映画,http://api.mytv666.top/api/hk.php?id=3366353563616434393236663337313533636664313136376136663331626566267469643d74762669643d313636
爱尔达娱乐,http://api.mytv666.top/api/hk.php?id=3035653866366636306131363162616335323535653161336166626337346133267469643d74762669643d313637
龙华日韩,http://api.mytv666.top/api/hk.php?id=3736613333383334346630626430353238656638393462343032653335616630267469643d74762669643d313639
龙华偶像,http://api.mytv666.top/api/hk.php?id=3333626561633566626266666436633135393564303031376437623464303066267469643d74762669643d313730
民视综艺,http://api.mytv666.top/api/hk.php?id=3336323233613362366336356466306163343537313533386461366539313539267469643d74762669643d313731
民视第一台,http://api.mytv666.top/api/hk.php?id=6564636432633233613630653031366663363066613933326138326133396637267469643d74762669643d313732
民视旅游,http://api.mytv666.top/api/hk.php?id=6661393234373339313163383837613836623134613563323132623331623164267469643d74762669643d313733
猪哥亮歌厅秀,http://api.mytv666.top/api/hk.php?id=6334366330373732363432326261363432663630353664313131336133336535267469643d74762669643d313738
美亚电影台,http://api.mytv666.top/api/hk.php?id=3734346339316538643237306264336264613563663264306232363539656232267469643d77696e74763132332669643d3237
中天新闻台,http://api.mytv666.top/api/hk.php?id=3862366539313935356333316130363734623834353962623032616433353263267469643d77696e74763132332669643d3433
东森新闻台,http://api.mytv666.top/api/hk.php?id=6666323035643663343766316231356134636232653135646535333232336166267469643d77696e74763132332669643d3434
年代新闻台,http://api.mytv666.top/api/hk.php?id=3666643635353637663833346366363536386431333931323061356464376332267469643d77696e74763132332669643d3436
寰宇新闻台,http://api.mytv666.top/api/hk.php?id=3564653032633337613964616638353465646263396438356462316234373238267469643d77696e74763132332669643d3437
寰宇新闻台湾台,http://api.mytv666.top/api/hk.php?id=3264386336616633313438633165356234343633333835343932323730646666267469643d77696e74763132332669643d3438


台视新闻台,http://api.mytv666.top/api/hk.php?id=3734336535623139656265303339663361646637333131663633363331653863267469643d77696e74763132332669643d3439
中视新闻台,http://api.mytv666.top/api/hk.php?id=6138663230386338366361363064623465353961333963373563343466316639267469643d77696e74763132332669643d3530
华视新闻台,http://api.mytv666.top/api/hk.php?id=6261363335363330383638353961326461623131616231386263356433316265267469643d77696e74763132332669643d3531
TVBS新闻台,http://api.mytv666.top/api/hk.php?id=6366366232313066623564653734326233383533656239343137313864626639267469643d77696e74763132332669643d3532
三立新闻台,http://api.mytv666.top/api/hk.php?id=3039633665656561383636346338363161356263393430626635646433373264267469643d77696e74763132332669643d3533
镜电视新闻台,http://api.mytv666.top/api/hk.php?id=6463663666393262636638326639623730393065356532633436656361353232267469643d77696e74763132332669643d3535
非凡新闻,http://api.mytv666.top/api/hk.php?id=6535653061616461623036323237633861356363353266366634613166303734267469643d77696e74763132332669643d3536
民视新闻台,http://api.mytv666.top/api/hk.php?id=3866616331333533363464353463346432653139633236633036643261633831267469643d77696e74763132332669643d3538
民视第一台,http://api.mytv666.top/api/hk.php?id=3439383336376563333165643336383130326662303638653865313765396563267469643d77696e74763132332669643d3539
民视台湾台,http://api.mytv666.top/api/hk.php?id=3936623864373237393832636234343734303638633864343932633266353565267469643d77696e74763132332669643d3630
民视影剧台,http://api.mytv666.top/api/hk.php?id=3932633963646136396465373830346233643461306137346538363539353136267469643d77696e74763132332669643d3631
民视旅游台,http://api.mytv666.top/api/hk.php?id=3663636134303964303063353333326433303230353763393836326330643437267469643d77696e74763132332669643d3632
民视综艺台,http://api.mytv666.top/api/hk.php?id=3466353364643062353139316130616161376438323237333565653365343633267469643d77696e74763132332669643d3633
民视,http://api.mytv666.top/api/hk.php?id=3535663430343962396335386334633135326162666337313938633136663933267469643d77696e74763132332669643d3635
台视,http://api.mytv666.top/api/hk.php?id=3635653132623764396265363436643739323138323765393036626237366463267469643d77696e74763132332669643d3636
中视,http://api.mytv666.top/api/hk.php?id=3366353036636664306332393565306231326664383865666337396366353366267469643d77696e74763132332669643d3637
华视,http://api.mytv666.top/api/hk.php?id=3537333165663764383566623263326364383330316264303565343834386337267469643d77696e74763132332669643d3638
公视,http://api.mytv666.top/api/hk.php?id=3434336138663063376434323465373431346164646563383235353134396562267469643d77696e74763132332669643d3639
TVBS,http://api.mytv666.top/api/hk.php?id=3530393233353135316139356235363965653137653863353561653864336263267469643d77696e74763132332669643d3730
TVBS欢乐台,http://api.mytv666.top/api/hk.php?id=6236616334353366303862316264353063653232626338383639306330623231267469643d77696e74763132332669643d3731
TVBS精彩台,http://api.mytv666.top/api/hk.php?id=3965316530663461373932623537373037303234333262373931613232343761267469643d77696e74763132332669643d3732
三立综合台,http://api.mytv666.top/api/hk.php?id=393664636636323439666432316
三立台湾台,http://api.mytv666.top/api/hk.php?id=3362333838663839386633393162343165396331313735636535396339356263267469643d77696e74763132332669643d3735
三立都会台,http://api.mytv666.top/api/hk.php?id=3862326632383437333863303830376562326363383463336662343764366335267469643d77696e74763132332669643d3736
中天综合台,http://api.mytv666.top/api/hk.php?id=3136633239643731366133313732326436323336663339393265653333343361267469643d77696e74763132332669643d3737
中天亚洲台,http://api.mytv666.top/api/hk.php?id=6230353962323532613838363830373564306164326137336138366430623435267469643d77696e74763132332669643d3738
东森超视,http://api.mytv666.top/api/hk.php?id=6137396363613066383538393561393837633835393039333966386335623666267469643d77696e74763132332669643d3935
东森综合台,http://api.mytv666.top/api/hk.php?id=6234383261306531303263656431643161316166633036336366633037326530267469643d77696e74763132332669643d3936
东森电影台,http://api.mytv666.top/api/hk.php?id=3563613433653133623862616531376566383964346437653631326632353735267469643d77696e74763132332669643d3937
八大第一台,http://api.mytv666.top/api/hk.php?id=3238623934303035353934313834633739393932656236616464353134623838267469643d77696e74763132332669643d3938
八大综合台,http://api.mytv666.top/api/hk.php?id=6432303036623131376165396235363838636230323933383061356535356232267469643d77696e74763132332669643d3939
好莱坞电影,http://api.mytv666.top/api/hk.php?id=6266373463666136333137313336333434663535336432643739393566656163267469643d77696e74763132332669643d313033
今日🌸TV,#genre#
广东珠江频道,http://api.mytv666.top/api/hk.php?id=6162313131666165376133396363636237633834663162366130663635663031267469643d74762669643d39
广东体育,http://api.mytv666.top/api/hk.php?id=3635306561306164626438636438373731346432656366353839663866326232267469643d74762669643d3131
凤凰卫视中文台,http://api.mytv666.top/api/hk.php?id=3635353536383939393264346132646363626433646461373332353365633339267469643d74762669643d3230
凤凰卫视资讯台,http://api.mytv666.top/api/hk.php?id=3639313932626236616366636537633734323039313738383137613037633739267469643d74762669643d3231
凤凰卫视香港台,http://api.mytv666.top/api/hk.php?id=6366393933363838303835353235313030313837656130343336356238356364267469643d74762669643d3232
CCTV1,https://60.191.56.186:8888/hls/1/index.m3u8
CCTV2,https://60.191.56.186:8888/hls/2/index.m3u8
CCTV3,https://60.191.56.186:8888/hls/3/index.m3u8
CCTV4,http://www.liuliuball.cn:8888/udp/239.69.1.138:10466
CCTV5,https://60.191.56.186:8888/hls/5/index.m3u8
CCTV5+,https://60.191.56.186:8888/hls/15/index.m3u8




CCTV6,https://60.191.56.186:8888/hls/6/index.m3u8


CCTV7,https://60.191.56.186:8888/hls/7/index.m3u8
CCTV8,https://60.191.56.186:8888/hls/8/index.m3u8
CCTV9,https://60.191.56.186:8888/hls/9/index.m3u8
CCTV10,https://60.191.56.186:8888/hls/10/index.m3u8
CCTV11,http://www.liuliuball.cn:8888/udp/239.69.1.154:10560
CCTV12,https://60.191.56.186:8888/hls/12/index.m3u8
CCTV13,https://60.191.56.186:8888/hls/13/index.m3u8
CCTV14,http://www.liuliuball.cn:8888/udp/239.69.1.107:10280
CCTV15,https://60.191.56.186:8888/hls/14/index.m3u8
CCTV16,https://60.191.56.186:8888/hls/16/index.m3u8
野火
CCTV1,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gwS5kbEwNmWObygXxkddQhC5PYr0rZAqkFgLZRwPewJMVnfHy8.flv
CCTV2,http://push-rtmp-hs-spe-f5.douyincdn.com/live/7KUcGQoK7QhC5PK0vAuRVWGZSscrMD5x2eSGbg4y8YFVh6dd2S.flv
CCTV3,http://push-rtmp-hs-spe-f5.douyincdn.com/live/uEACKo2YT4ZTiHBMNM2g49d00j924NASwca4QhC5P6hsAvKE1L.flv
CCTV4,http://push-rtmp-hs-spe-f5.douyincdn.com/live/uQ6GAaRJTHxrQhC5PuthoagPy0FHuv5avbHvBZcOr5HvXfRxPV.flv
CCTV5,http://push-rtmp-hs-spe-f5.douyincdn.com/live/chNDM1yQhC5PfbemYe3QFaC10n2vqBePUyvCKs7NLnIKhl7lKu.flv
CCTV5+,http://push-rtmp-hs-spe-f5.douyincdn.com/live/dExItQhC5PRV3yeH33cbhn443lvbm4nz1qEI9Rfs1Slf1STsjz.flv
CCTV6,http://push-rtmp-hs-spe-f5.douyincdn.com/live/R6QhC5PqenSOIcWLKrw7tdTr6YAlUncDMRVANBe7tBQpLPlbtN.flv
CCTV7,http://push-rtmp-hs-spe-f5.douyincdn.com/live/fD4fmT6vwtBQhC5PFEIbVd4SyRYntuv1udJKWezJ9NkDqJuGUw.flv
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/13Jgp5L7rVQhC5PaDd1h9FpcjE33VoXAVYxLOhbuUeLAfqoxHi.flv


CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/m9HgJVv5tpj9y6X4G1A0f8Mc0cReeehuBpFdXTV9XG4BHoCfje.flv
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/XnAdPMgnYti2BA0f8MVqSXjdBemJSo8pZTaVRnBNWQx6BSvNiq.flv



波哥🌸TV,#genre#李连杰,https://isus.cc/php/huya.php?id=11342390


李连杰,https://live.iill.top/huya/11342390


成龙,https://isus.cc/php/huya.php?id=11342386
周星驰,https://isus.cc/php/huya.php?id=11342412
吴京,https://isus.cc/php/huya.php?id=11602041
甄子丹,https://isus.cc/php/huya.php?id=11352935
刘德华,https://isus.cc/php/huya.php?id=11342424
邱淑贞,https://isus.cc/php/huya.php?id=11352949
刘德华,https://isus.cc/php/huya.php?id=11342424
周润发,https://isus.cc/php/huya.php?id=11342387
周润发,http://dns.yiandrive.com:15907/huya/11342387
甄子丹,https://isus.cc/php/huya.php?id=11352935
周润发,https://isus.cc/php/huya.php?id=11342399
邱淑贞,https://isus.cc/php/huya.php?id=11352949
吴京,https://isus.cc/php/huya.php?id=11602041
林正英,https://isus.cc/php/huya.php?id=11342421
洪金宝,http://huanqiuzhibo.cn/manifest/huya.php?id=11279251
洪金宝,https://isus.cc/php/huya.php?id=11279251
王晶,https://isus.cc/php/huya.php?id=11602058
强森,https://isus.cc/php/huya.php?id=21059581
斯坦森,https://isus.cc/php/huya.php?id=21059588
李连杰,https://live.metshop.top/huya/11342390
成龙,https://live.metshop.top/huya/11342386
周星驰,https://live.metshop.top/huya/11342412
吴京,https://live.metshop.top/huya/11602041
甄子丹,https://live.metshop.top/huya/11352935
刘德华,https://live.metshop.top/huya/11342424
邱淑贞,https://live.metshop.top/huya/11352949
刘德华,https://live.metshop.top/huya/11342424
周润发,https://live.metshop.top/huya/11342387
周润发,http://dns.yiandrive.com:15907/huya/11342387
甄子丹,https://live.metshop.top/huya/11352935
周润发,https://live.metshop.top/huya/11342399
邱淑贞,https://live.metshop.top/huya/11352949
吴京,https://live.metshop.top/huya/11602041
林正英,https://live.metshop.top/huya/11342421
洪金宝,http://huanqiuzhibo.cn/manifest/huya.php?id=11279251
洪金宝,https://live.metshop.top/huya/11279251
王晶,https://live.metshop.top/huya/11602058
强森,https://live.metshop.top/huya/21059581
斯坦森,https://live.metshop.top/huya/21059588
李连杰,https://isus.cc/php/huya.php?id=11342390
李连杰,https://live.iill.top/huya/11342390
成龙,https://isus.cc/php/huya.php?id=11342386
周星驰,https://isus.cc/php/huya.php?id=11342412
吴京,https://isus.cc/php/huya.php?id=11602041
甄子丹,https://isus.cc/php/huya.php?id=11352935
刘德华,https://isus.cc/php/huya.php?id=11342424
邱淑贞,https://isus.cc/php/huya.php?id=11352949
刘德华,https://isus.cc/php/huya.php?id=11342424
周润发,https://isus.cc/php/huya.php?id=11342387
周润发,http://dns.yiandrive.com:15907/huya/11342387
甄子丹,https://isus.cc/php/huya.php?id=11352935
周润发,https://isus.cc/php/huya.php?id=11342399
邱淑贞,https://isus.cc/php/huya.php?id=11352949
吴京,https://isus.cc/php/huya.php?id=11602041
林正英,https://isus.cc/php/huya.php?id=11342421
洪金宝,http://huanqiuzhibo.cn/manifest/huya.php?id=11279251
洪金宝,https://isus.cc/php/huya.php?id=11279251
王晶,https://isus.cc/php/huya.php?id=11602058
强森,https://isus.cc/php/huya.php?id=21059581
斯坦森,https://isus.cc/php/huya.php?id=21059588
李连杰,https://live.metshop.top/huya/11342390
成龙,https://live.metshop.top/huya/11342386
周星驰,https://live.metshop.top/huya/11342412
吴京,https://live.metshop.top/huya/11602041
甄子丹,https://live.metshop.top/huya/11352935
刘德华,https://live.metshop.top/huya/11342424
邱淑贞,https://live.metshop.top/huya/11352949
刘德华,https://live.metshop.top/huya/11342424
周润发,https://live.metshop.top/huya/11342387
周润发,http://dns.yiandrive.com:15907/huya/11342387
甄子丹,https://live.metshop.top/huya/11352935
周润发,https://live.metshop.top/huya/11342399
邱淑贞,https://live.metshop.top/huya/11352949
吴京,https://live.metshop.top/huya/11602041
林正英,https://live.metshop.top/huya/11342421
洪金宝,http://huanqiuzhibo.cn/manifest/huya.php?id=11279251
洪金宝,https://live.metshop.top/huya/11279251
王晶,https://live.metshop.top/huya/11602058
强森,https://live.metshop.top/huya/21059581
斯坦森,https://live.metshop.top/huya/21059588
虎牙_邵氏,https://isus.cc/php/huya.php?id=11342435
虎牙_硬汉,https://isus.cc/php/huya.php?id=29465873
虎牙_漫威,https://isus.cc/php/huya.php?id=11602034
虎牙_宇宙,https://isus.cc/php/huya.php?id=11342428
虎牙_怪兽,https://isus.cc/php/huya.php?id=21059577
虎牙_武侠,https://isus.cc/php/huya.php?id=11342427
虎牙_警匪,https://isus.cc/php/huya.php?id=11352886
虎牙_罪犯,https://isus.cc/php/huya.php?id=11352962
虎牙_枪战,https://isus.cc/php/huya.php?id=21059579
虎牙_海盗,https://isus.cc/php/huya.php?id=21059595
虎牙_赛车,https://isus.cc/php/huya.php?id=11279247
虎牙_推荐,https://isus.cc/php/huya.php?id=11602041
虎牙_救援,https://isus.cc/php/huya.php?id=21059594
虎牙_热血,https://isus.cc/php/huya.php?id=11352934
虎牙_盗墓,https://isus.cc/php/huya.php?id=21059552
虎牙_贺岁,https://isus.cc/php/huya.php?id=11601971
虎牙_玄幻,https://isus.cc/php/huya.php?id=11342414
虎牙_谍战,https://isus.cc/php/huya.php?id=21059585
虎牙_战争,https://isus.cc/php/huya.php?id=21059592
虎牙_喜剧,https://isus.cc/php/huya.php?id=11352877
虎牙_港片,https://isus.cc/php/huya.php?id=11602043
哆啦A梦,http://live.iill.top/huya.php?id=11601963
猫和老鼠,http://live.iill.top/huya.php?id=11352879
刘德华电影,http://live.iill.top/huya.php?id=11342424
古天乐电影,http://live.iill.top/huya.php?id=29982675
李连杰电影,http://live.iill.top/huya.php?id=11342390
甄子丹电影,http://live.iill.top/huya.php?id=11352935
狄仁杰系列,http://live.iill.top/huya.php?id=30080229
沈腾电影,http://live.iill.top/huya.php?id=11601968
黄渤电影,http://live.iill.top/huya.php?id=11352876
强森电影,http://live.iill.top/huya.php?id=21059581
王晶电影,http://live.iill.top/huya.php?id=11602058
金庸武侠,http://live.iill.top/huya.php?id=11342435
功夫电影,http://live.iill.top/huya.php?id=11352941
贺岁电影,http://live.iill.top/huya.php?id=11601986
雪豹,http://live.iill.top/huya.php?id=29580970
士兵突击,http://live.iill.top/huya.php?id=11342430
笑傲江湖,http://live.iill.top/huya.php?id=26355790
神雕侠侣,http://live.iill.top/huya.php?id=11352964
倚天屠龙记,http://live.iill.top/huya.php?id=11342403
铁齿铜牙纪晓岚,http://live.iill.top/huya.php?id=11342396
康熙王朝,http://live.iill.top/huya.php?id=11352940
庆余年,http://live.iill.top/huya.php?id=11352960
鬼吹灯之精绝古城,http://live.iill.top/huya.php?id=11352871
鬼吹灯之怒晴湘西,http://live.iill.top/huya.php?id=11602075
鬼吹灯之龙岭迷窟,http://live.iill.top/huya.php?id=29465863
鬼吹灯之云南虫谷,http://live.iill.top/huya.php?id=11352898
家有儿女,http://live.iill.top/huya.php?id=30335591
楚汉骄雄,http://live.iill.top/huya.php?id=23740156
封神榜,http://live.iill.top/huya.php?id=23749096
西游记1,http://live.iill.top/huya.php?id=23728660
西游记2,http://live.iill.top/huya.php?id=23735126
天龙八部,http://live.iill.top/huya.php?id=23903123
鹿鼎记,http://live.iill.top/huya.php?id=23865080
寻秦记,http://live.iill.top/huya.php?id=23864973
大唐双龙传,http://live.iill.top/huya.php?id=23728674
神雕侠侣,http://live.iill.top/huya.php?id=23865171
射雕英雄传,http://live.iill.top/huya.php?id=23824164
倚天屠龙记,http://live.iill.top/huya.php?id=23734246
笑傲江湖,http://live.iill.top/huya.php?id=23865142
刑事侦缉档案,http://live.iill.top/huya.php?id=23734169
法政先锋,http://live.iill.top/huya.php?id=23863804
洗冤录,http://live.iill.top/huya.php?id=23903130
陀枪师姐,http://live.iill.top/huya.php?id=23860039
使徒行者,http://live.iill.top/huya.php?id=23734256
鉴证实录,http://live.iill.top/huya.php?id=23903183
金枝欲孽,http://live.iill.top/huya.php?id=23865036
扫黄先锋,http://live.iill.top/huya.php?id=23903196
创世纪,http://live.iill.top/huya.php?id=23749083
妙手仁心,http://live.iill.top/huya.php?id=23829543
大时代,http://live.iill.top/huya.php?id=23865161
野蛮亲家,http://live.iill.top/huya.php?id=23863796
笑看风云,http://live.iill.top/huya.php?id=23865058
周星驰,https://fmbox.cc/huya.php?id=11342412
周星驰2,https://fmbox.cc/huya.php?id=11336587
李连杰,https://fmbox.cc/huya.php?id=11342390
洪金宝,https://fmbox.cc/huya.php?id=11279251
梁家辉,https://fmbox.cc/huya.php?id=11342429
许冠英,https://fmbox.cc/huya.php?id=11601972
刘德华,https://fmbox.cc/huya.php?id=11342424
斯坦森,https://fmbox.cc/huya.php?id=21059588
林正英,https://fmbox.cc/huya.php?id=11342421
周润发,https://fmbox.cc/huya.php?id=11342387
成龙,https://fmbox.cc/huya.php?id=11342386
王晶,https://fmbox.cc/huya.php?id=11602058
沈腾,https://fmbox.cc/huya.php?id=11601968
黄渤,https://fmbox.cc/huya.php?id=11352876
强森,https://fmbox.cc/huya.php?id=21059581
漫威,https://fmbox.cc/huya.php?id=11602034
宇宙,https://fmbox.cc/huya.php?id=11342428
怪兽,https://fmbox.cc/huya.php?id=21059577
武侠,https://fmbox.cc/huya.php?id=11342427
警匪,https://fmbox.cc/huya.php?id=11352886
罪犯,https://fmbox.cc/huya.php?id=11352962
枪战,https://fmbox.cc/huya.php?id=21059579
赛车,https://fmbox.cc/huya.php?id=11279247
推荐,https://fmbox.cc/huya.php?id=11602041
热血,https://fmbox.cc/huya.php?id=11352934
盗墓,https://fmbox.cc/huya.php?id=21059552
贺岁,https://fmbox.cc/huya.php?id=11601971
玄幻,https://fmbox.cc/huya.php?id=11342414
谍战,https://fmbox.cc/huya.php?id=21059585
喜剧,https://fmbox.cc/huya.php?id=11352877
港片,https://fmbox.cc/huya.php?id=11602043
国产,https://fmbox.cc/huya.php?id=11352973
八点档,https://fmbox.cc/huya.php?id=880261
贺岁片,https://fmbox.cc/huya.php?id=11601986
功夫片,https://fmbox.cc/huya.php?id=11352941
黑帮片,https://fmbox.cc/huya.php?id=11336719
丧尸片,https://fmbox.cc/huya.php?id=21059578
灾难片,https://fmbox.cc/huya.php?id=11602075
谍战片,https://fmbox.cc/huya.php?id=21059587
战争片,https://fmbox.cc/huya.php?id=21059574
犯罪片,https://fmbox.cc/huya.php?id=11352974
古装片,https://fmbox.cc/huya.php?id=11336590
死神系列,https://fmbox.cc/huya.php?id=11352903
易发🌸TV,#genre#
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
TVB翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
TVB翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
Viu剧集台,http://php.jdshipin.com/TVOD/iptv.php?id=viujj
Now星影台,http://php.jdshipin.com/TVOD/iptv.php?id=xyt
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
千禧经典台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
Astr剧集,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
动作电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
家庭影院,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
高清电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcymdy
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB星河2,http://php.jdshipin.com:8880/smt.php?id=Xinhe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
大头🌸TV,#genre#
天龙八部之乔峰传,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8?txiptv&playlive
第二十条TH,https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
英雄,https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
黄飞鸿92之龙行天下,https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
黑侠,https://vip.ffzy-play6.com/20221112/6336_a08140a7/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
师兄撞鬼,https://vip.ffzy-play6.com/20221207/10610_200b5bd4/index.m3u8
97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
算死草,https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
行运一条龙,https://vip.ffzy-play6.com/20221112/6024_432f2afd/index.m3u8
龙的传人,https://vip.ffzy-play7.com/20221112/3556_7788de32/index.m3u8
咖喱辣椒,https://vip.ffzy-play7.com/20221112/3509_1a0443fd/index.m3u8
西游降魔篇,https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
长江七号,https://vip.ffzy-play6.com/20221022/1070_3b7b263a/index.m3u8
神话,https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
特务迷城,https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服,https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
十二生肖,https://vip.ffzy-play6.com/20221019/191_dba04d04/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
